scenario_id,label,category,timestamp_utc,timestamp_unix,relative_s,avg_cqi,cqi_count,cqi_max,cqi_min,duUeIndex,ri_max,sr_detected
00,baseline_clean,baseline,2026-03-25T19:51:01.000000Z,1774468261.0,56.0,15.0,34,15,15,0,1,0
00,baseline_clean,baseline,2026-03-25T19:51:02.000000Z,1774468262.0,57.0,15.0,35,15,15,0,1,1
00,baseline_clean,baseline,2026-03-25T19:51:03.000000Z,1774468263.0,58.0,15.0,35,15,15,0,1,1
00,baseline_clean,baseline,2026-03-25T19:51:05.000000Z,1774468265.0,60.0,15.0,68,15,15,0,1,2
00,baseline_clean,baseline,2026-03-25T19:51:06.000000Z,1774468266.0,61.0,15.0,34,15,15,0,1,1
00,baseline_clean,baseline,2026-03-25T19:51:07.000000Z,1774468267.0,62.0,15.0,34,15,15,0,1,2
00,baseline_clean,baseline,2026-03-25T19:51:08.000000Z,1774468268.0,63.0,15.0,34,15,15,0,1,2
00,baseline_clean,baseline,2026-03-25T19:51:09.000000Z,1774468269.0,64.0,15.0,33,15,15,0,1,0
00,baseline_clean,baseline,2026-03-25T19:51:10.000000Z,1774468270.0,65.0,15.0,33,15,15,0,1,1
00,baseline_clean,baseline,2026-03-25T19:51:11.000000Z,1774468271.0,66.0,15.0,34,15,15,0,1,2
00,baseline_clean,baseline,2026-03-25T19:51:12.000000Z,1774468272.0,67.0,15.0,34,15,15,0,1,0
00,baseline_clean,baseline,2026-03-25T19:51:13.000000Z,1774468273.0,68.0,15.0,35,15,15,0,1,1
00,baseline_clean,baseline,2026-03-25T19:51:14.000000Z,1774468274.0,69.0,15.0,34,15,15,0,1,0
00,baseline_clean,baseline,2026-03-25T19:51:15.000000Z,1774468275.0,70.0,15.0,33,15,15,0,1,1
00,baseline_clean,baseline,2026-03-25T19:51:16.000000Z,1774468276.0,71.0,15.0,33,15,15,0,1,1
00,baseline_clean,baseline,2026-03-25T19:51:17.000000Z,1774468277.0,72.0,15.0,34,15,15,0,1,0
00,baseline_clean,baseline,2026-03-25T19:51:18.000000Z,1774468278.0,73.0,15.0,34,15,15,0,1,1
00,baseline_clean,baseline,2026-03-25T19:51:19.000000Z,1774468279.0,74.0,15.0,34,15,15,0,1,0
00,baseline_clean,baseline,2026-03-25T19:51:21.000000Z,1774468281.0,76.0,15.0,66,15,15,0,1,1
00,baseline_clean,baseline,2026-03-25T19:51:22.000000Z,1774468282.0,77.0,15.0,34,15,15,0,1,0
00,baseline_clean,baseline,2026-03-25T19:51:23.000000Z,1774468283.0,78.0,15.0,34,15,15,0,1,0
00,baseline_clean,baseline,2026-03-25T19:51:24.000000Z,1774468284.0,79.0,15.0,35,15,15,0,1,2
00,baseline_clean,baseline,2026-03-25T19:51:25.000000Z,1774468285.0,80.0,15.0,32,15,15,0,1,0
00,baseline_clean,baseline,2026-03-25T19:51:27.000000Z,1774468287.0,82.0,15.0,34,15,15,0,1,0
00,baseline_clean,baseline,2026-03-25T19:51:28.000000Z,1774468288.0,83.0,15.0,34,15,15,0,1,1
00,baseline_clean,baseline,2026-03-25T19:51:29.000000Z,1774468289.0,84.0,15.0,34,15,15,0,1,1
00,baseline_clean,baseline,2026-03-25T19:51:30.000000Z,1774468290.0,85.0,15.0,34,15,15,0,1,1
00,baseline_clean,baseline,2026-03-25T19:51:31.000000Z,1774468291.0,86.0,15.0,34,15,15,0,1,2
00,baseline_clean,baseline,2026-03-25T19:51:32.000000Z,1774468292.0,87.0,15.0,34,15,15,0,1,3
00,baseline_clean,baseline,2026-03-25T19:51:33.000000Z,1774468293.0,88.0,15.0,33,15,15,0,1,0
00,baseline_clean,baseline,2026-03-25T19:51:34.000000Z,1774468294.0,89.0,15.0,35,15,15,0,1,0
00,baseline_clean,baseline,2026-03-25T19:51:35.000000Z,1774468295.0,90.0,15.0,34,15,15,0,1,1
00,baseline_clean,baseline,2026-03-25T19:51:36.000000Z,1774468296.0,91.0,15.0,34,15,15,0,1,1
00,baseline_clean,baseline,2026-03-25T19:51:37.000000Z,1774468297.0,92.0,15.0,34,15,15,0,1,1
00,baseline_clean,baseline,2026-03-25T19:51:39.000000Z,1774468299.0,94.0,15.0,67,15,15,0,1,0
00,baseline_clean,baseline,2026-03-25T19:51:40.000000Z,1774468300.0,95.0,15.0,34,15,15,0,1,1
00,baseline_clean,baseline,2026-03-25T19:51:41.000000Z,1774468301.0,96.0,15.0,33,15,15,0,1,1
00,baseline_clean,baseline,2026-03-25T19:51:42.000000Z,1774468302.0,97.0,15.0,34,15,15,0,1,0
00,baseline_clean,baseline,2026-03-25T19:51:43.000000Z,1774468303.0,98.0,15.0,34,15,15,0,1,1
00,baseline_clean,baseline,2026-03-25T19:51:44.000000Z,1774468304.0,99.0,15.0,33,15,15,0,1,0
00,baseline_clean,baseline,2026-03-25T19:51:45.000000Z,1774468305.0,100.0,15.0,35,15,15,0,1,0
00,baseline_clean,baseline,2026-03-25T19:51:46.000000Z,1774468306.0,101.0,15.0,32,15,15,0,1,3
00,baseline_clean,baseline,2026-03-25T19:51:47.000000Z,1774468307.0,102.0,15.0,34,15,15,0,1,1
00,baseline_clean,baseline,2026-03-25T19:51:48.000000Z,1774468308.0,103.0,15.0,34,15,15,0,1,3
00,baseline_clean,baseline,2026-03-25T19:51:49.000000Z,1774468309.0,104.0,15.0,34,15,15,0,1,1
00,baseline_clean,baseline,2026-03-25T19:51:50.000000Z,1774468310.0,105.0,15.0,33,15,15,0,1,0
00,baseline_clean,baseline,2026-03-25T19:51:51.000000Z,1774468311.0,106.0,15.0,33,15,15,0,1,3
00,baseline_clean,baseline,2026-03-25T19:51:52.000000Z,1774468312.0,107.0,15.0,33,15,15,0,1,2
00,baseline_clean,baseline,2026-03-25T19:51:53.000000Z,1774468313.0,108.0,15.0,35,15,15,0,1,0
00,baseline_clean,baseline,2026-03-25T19:51:55.000000Z,1774468315.0,110.0,15.0,66,15,15,0,1,1
00,baseline_clean,baseline,2026-03-25T19:51:56.000000Z,1774468316.0,111.0,15.0,36,15,15,0,1,3
00,baseline_clean,baseline,2026-03-25T19:51:57.000000Z,1774468317.0,112.0,15.0,33,15,15,0,1,0
00,baseline_clean,baseline,2026-03-25T19:51:58.000000Z,1774468318.0,113.0,15.0,33,15,15,0,1,3
00,baseline_clean,baseline,2026-03-25T19:51:59.000000Z,1774468319.0,114.0,15.0,34,15,15,0,1,0
