scenario_id,label,category,timestamp_utc,timestamp_unix,relative_s,avg_mcs,cell_id,cons_retx_max,duUeIndex,max_nof_harq_retxs,mcs_count,mcs_max,mcs_min,stream_id
00,baseline_clean,baseline,2026-03-25T19:50:34.000000Z,1774468234.0,29.0,27.37,0,0,0,4,1578,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:50:34.000000Z,1774468234.0,29.0,27.96,0,0,0,4,5466,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:50:35.000000Z,1774468235.0,30.0,27.38,0,0,0,4,1636,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:50:35.000000Z,1774468235.0,30.0,27.96,0,0,0,4,5689,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:50:36.000000Z,1774468236.0,31.0,27.39,0,0,0,4,1693,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:50:36.000000Z,1774468236.0,31.0,27.96,0,0,0,4,5900,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:50:37.000000Z,1774468237.0,32.0,27.4,0,0,0,4,1750,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:50:37.000000Z,1774468237.0,32.0,27.96,0,0,0,4,6097,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:50:38.000000Z,1774468238.0,33.0,27.41,0,0,0,4,1806,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:50:38.000000Z,1774468238.0,33.0,27.96,0,0,0,4,6292,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:50:39.000000Z,1774468239.0,34.0,27.42,0,0,0,4,1862,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:50:39.000000Z,1774468239.0,34.0,27.96,0,0,0,4,6491,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:50:40.000000Z,1774468240.0,35.0,27.43,0,0,0,4,1917,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:50:40.000000Z,1774468240.0,35.0,27.96,0,0,0,4,6682,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:50:41.000000Z,1774468241.0,36.0,27.43,0,0,0,4,1975,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:50:41.000000Z,1774468241.0,36.0,27.96,0,0,0,4,6875,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:50:42.000000Z,1774468242.0,37.0,27.44,0,0,0,4,2031,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:50:42.000000Z,1774468242.0,37.0,27.97,0,0,0,4,7071,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:50:43.000000Z,1774468243.0,38.0,27.44,0,0,0,4,2087,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:50:43.000000Z,1774468243.0,38.0,27.97,0,0,0,4,7262,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:50:44.000000Z,1774468244.0,39.0,27.45,0,0,0,4,2143,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:50:44.000000Z,1774468244.0,39.0,27.97,0,0,0,4,7459,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:50:45.000000Z,1774468245.0,40.0,27.45,0,0,0,4,2199,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:50:45.000000Z,1774468245.0,40.0,27.97,0,0,0,4,7648,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:50:46.000000Z,1774468246.0,41.0,27.46,0,0,0,4,2254,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:50:46.000000Z,1774468246.0,41.0,27.97,0,0,0,4,7851,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:50:47.000000Z,1774468247.0,42.0,27.46,0,0,0,4,2310,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:50:47.000000Z,1774468247.0,42.0,27.97,0,0,0,4,8042,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:50:49.000000Z,1774468249.0,44.0,27.47,0,0,0,4,2422,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:50:49.000000Z,1774468249.0,44.0,27.97,0,0,0,4,8434,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:50:50.000000Z,1774468250.0,45.0,27.48,0,0,0,4,2480,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:50:50.000000Z,1774468250.0,45.0,27.97,0,0,0,4,8631,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:50:51.000000Z,1774468251.0,46.0,27.49,0,0,0,4,2537,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:50:51.000000Z,1774468251.0,46.0,27.97,0,0,0,4,8835,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:50:52.000000Z,1774468252.0,47.0,27.49,0,0,0,4,2589,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:50:52.000000Z,1774468252.0,47.0,27.97,0,0,0,4,9028,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:50:53.000000Z,1774468253.0,48.0,27.49,0,0,0,4,2646,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:50:53.000000Z,1774468253.0,48.0,27.97,0,0,0,4,9229,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:50:54.000000Z,1774468254.0,49.0,27.49,0,0,0,4,2702,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:50:54.000000Z,1774468254.0,49.0,27.97,0,0,0,4,9421,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:50:55.000000Z,1774468255.0,50.0,27.5,0,0,0,4,2760,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:50:55.000000Z,1774468255.0,50.0,27.97,0,0,0,4,9617,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:50:56.000000Z,1774468256.0,51.0,27.5,0,0,0,4,2817,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:50:56.000000Z,1774468256.0,51.0,27.98,0,0,0,4,9808,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:50:57.000000Z,1774468257.0,52.0,27.51,0,0,0,4,2873,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:50:57.000000Z,1774468257.0,52.0,27.98,0,0,0,4,10001,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:50:58.000000Z,1774468258.0,53.0,27.51,0,0,0,4,2932,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:50:58.000000Z,1774468258.0,53.0,27.98,0,0,0,4,10193,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:50:59.000000Z,1774468259.0,54.0,27.51,0,0,0,4,2988,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:50:59.000000Z,1774468259.0,54.0,27.98,0,0,0,4,10387,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:51:00.000000Z,1774468260.0,55.0,27.51,0,0,0,4,3043,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:51:00.000000Z,1774468260.0,55.0,27.98,0,0,0,4,10580,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:51:01.000000Z,1774468261.0,56.0,27.52,0,0,0,4,3098,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:51:01.000000Z,1774468261.0,56.0,27.98,0,0,0,4,10767,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:51:02.000000Z,1774468262.0,57.0,27.52,0,0,0,4,3156,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:51:02.000000Z,1774468262.0,57.0,27.98,0,0,0,4,10952,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:51:03.000000Z,1774468263.0,58.0,27.52,0,0,0,4,3213,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:51:03.000000Z,1774468263.0,58.0,27.98,0,0,0,4,11139,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:51:05.000000Z,1774468265.0,60.0,27.53,0,0,0,4,3321,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:51:05.000000Z,1774468265.0,60.0,27.98,0,0,0,4,11519,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:51:06.000000Z,1774468266.0,61.0,27.53,0,0,0,4,3381,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:51:06.000000Z,1774468266.0,61.0,27.98,0,0,0,4,11704,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:51:07.000000Z,1774468267.0,62.0,27.53,0,0,0,4,3437,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:51:07.000000Z,1774468267.0,62.0,27.98,0,0,0,4,11908,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:51:08.000000Z,1774468268.0,63.0,27.53,0,0,0,4,3495,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:51:08.000000Z,1774468268.0,63.0,27.98,0,0,0,4,12121,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:51:09.000000Z,1774468269.0,64.0,27.54,0,0,0,4,3549,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:51:09.000000Z,1774468269.0,64.0,27.98,0,0,0,4,12306,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:51:10.000000Z,1774468270.0,65.0,27.54,0,0,0,4,3603,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:51:10.000000Z,1774468270.0,65.0,27.98,0,0,0,4,12494,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:51:11.000000Z,1774468271.0,66.0,27.54,0,0,0,4,3658,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:51:11.000000Z,1774468271.0,66.0,27.98,0,0,0,4,12690,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:51:12.000000Z,1774468272.0,67.0,27.54,0,0,0,4,3715,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:51:12.000000Z,1774468272.0,67.0,27.98,0,0,0,4,12880,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:51:13.000000Z,1774468273.0,68.0,27.54,0,0,0,4,3773,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:51:13.000000Z,1774468273.0,68.0,27.98,0,0,0,4,13079,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:51:14.000000Z,1774468274.0,69.0,27.54,0,0,0,4,3829,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:51:14.000000Z,1774468274.0,69.0,27.98,0,0,0,4,13276,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:51:15.000000Z,1774468275.0,70.0,27.55,0,0,0,4,3882,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:51:15.000000Z,1774468275.0,70.0,27.98,0,0,0,4,13468,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:51:16.000000Z,1774468276.0,71.0,27.55,0,0,0,4,3940,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:51:16.000000Z,1774468276.0,71.0,27.98,0,0,0,4,13675,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:51:17.000000Z,1774468277.0,72.0,27.55,0,0,0,4,3994,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:51:17.000000Z,1774468277.0,72.0,27.98,0,0,0,4,13857,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:51:18.000000Z,1774468278.0,73.0,27.55,0,0,0,4,4049,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:51:18.000000Z,1774468278.0,73.0,27.98,0,0,0,4,14048,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:51:19.000000Z,1774468279.0,74.0,27.55,0,0,0,4,4103,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:51:19.000000Z,1774468279.0,74.0,27.98,0,0,0,4,14243,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:51:21.000000Z,1774468281.0,76.0,27.55,0,0,0,4,4212,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:51:21.000000Z,1774468281.0,76.0,27.98,0,0,0,4,14635,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:51:22.000000Z,1774468282.0,77.0,27.56,0,0,0,4,4267,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:51:22.000000Z,1774468282.0,77.0,27.98,0,0,0,4,14837,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:51:23.000000Z,1774468283.0,78.0,27.56,0,0,0,4,4322,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:51:23.000000Z,1774468283.0,78.0,27.98,0,0,0,4,15020,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:51:24.000000Z,1774468284.0,79.0,27.56,0,0,0,4,4377,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:51:24.000000Z,1774468284.0,79.0,27.98,0,0,0,4,15219,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:51:25.000000Z,1774468285.0,80.0,27.56,0,0,0,4,4434,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:51:25.000000Z,1774468285.0,80.0,27.98,0,0,0,4,15428,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:51:27.000000Z,1774468287.0,82.0,27.56,0,0,0,4,4493,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:51:27.000000Z,1774468287.0,82.0,27.98,0,0,0,4,15641,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:51:28.000000Z,1774468288.0,83.0,27.56,0,0,0,4,4550,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
00,baseline_clean,baseline,2026-03-25T19:51:28.000000Z,1774468288.0,83.0,27.98,0,0,0,4,15828,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
00,baseline_clean,baseline,2026-03-25T19:51:29.000000Z,1774468289.0,84.0,27.56,0,0,0,4,4608,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
