scenario_id,label,category,timestamp_utc,timestamp_unix,relative_s,avg_cqi,cqi_count,cqi_max,cqi_min,duUeIndex,ri_max,sr_detected
T2,driveby_epa_interference,time_varying,2026-04-01T16:13:39.000000Z,1775060019.0,19.0,15.0,20,15,15,0,1,0
T2,driveby_epa_interference,time_varying,2026-04-01T16:13:40.000000Z,1775060020.0,20.0,15.0,16,15,15,0,1,0
T2,driveby_epa_interference,time_varying,2026-04-01T16:13:41.000000Z,1775060021.0,21.0,15.0,26,15,15,0,1,0
T2,driveby_epa_interference,time_varying,2026-04-01T16:13:43.000000Z,1775060023.0,23.0,15.0,12,15,15,0,1,0
T2,driveby_epa_interference,time_varying,2026-04-01T16:13:44.000000Z,1775060024.0,24.0,0.0,0,0,0,0,0,0
T2,driveby_epa_interference,time_varying,2026-04-01T16:13:45.000000Z,1775060025.0,25.0,15.0,20,15,15,0,1,0
T2,driveby_epa_interference,time_varying,2026-04-01T16:13:46.000000Z,1775060026.0,26.0,15.0,17,15,15,0,1,0
T2,driveby_epa_interference,time_varying,2026-04-01T16:13:47.000000Z,1775060027.0,27.0,15.0,15,15,15,0,1,0
T2,driveby_epa_interference,time_varying,2026-04-01T16:13:48.000000Z,1775060028.0,28.0,0.0,0,0,0,0,0,0
T2,driveby_epa_interference,time_varying,2026-04-01T16:13:49.000000Z,1775060029.0,29.0,0.0,0,0,0,0,0,0
T2,driveby_epa_interference,time_varying,2026-04-01T16:13:50.000000Z,1775060030.0,30.0,15.0,10,15,15,0,1,0
T2,driveby_epa_interference,time_varying,2026-04-01T16:13:51.000000Z,1775060031.0,31.0,15.0,6,15,15,0,1,0
T2,driveby_epa_interference,time_varying,2026-04-01T16:13:52.000000Z,1775060032.0,32.0,3.0,5,3,3,0,1,3
T2,driveby_epa_interference,time_varying,2026-04-01T16:13:53.000000Z,1775060033.0,33.0,5.0,18,15,3,0,1,15
T2,driveby_epa_interference,time_varying,2026-04-01T16:13:54.000000Z,1775060034.0,34.0,3.0,24,3,3,0,1,17
T2,driveby_epa_interference,time_varying,2026-04-01T16:13:55.000000Z,1775060035.0,35.0,9.26,23,15,3,0,1,17
T2,driveby_epa_interference,time_varying,2026-04-01T16:13:56.000000Z,1775060036.0,36.0,9.32,19,15,3,0,1,15
T2,driveby_epa_interference,time_varying,2026-04-01T16:13:57.000000Z,1775060037.0,37.0,4.57,23,15,3,0,1,14
T2,driveby_epa_interference,time_varying,2026-04-01T16:13:59.000000Z,1775060039.0,39.0,11.27,45,15,3,0,1,41
T2,driveby_epa_interference,time_varying,2026-04-01T16:14:00.000000Z,1775060040.0,40.0,11.0,21,15,3,0,1,19
T2,driveby_epa_interference,time_varying,2026-04-01T16:14:01.000000Z,1775060041.0,41.0,5.0,24,15,3,0,1,17
T2,driveby_epa_interference,time_varying,2026-04-01T16:14:02.000000Z,1775060042.0,42.0,13.96,23,15,3,0,1,19
T2,driveby_epa_interference,time_varying,2026-04-01T16:14:03.000000Z,1775060043.0,43.0,10.83,23,15,3,0,1,21
T2,driveby_epa_interference,time_varying,2026-04-01T16:14:04.000000Z,1775060044.0,44.0,13.36,22,15,3,0,1,22
T2,driveby_epa_interference,time_varying,2026-04-01T16:14:05.000000Z,1775060045.0,45.0,3.0,22,3,3,0,1,14
T2,driveby_epa_interference,time_varying,2026-04-01T16:14:06.000000Z,1775060046.0,46.0,5.0,24,15,3,0,1,16
T2,driveby_epa_interference,time_varying,2026-04-01T16:14:07.000000Z,1775060047.0,47.0,4.8,20,15,3,0,1,17
T2,driveby_epa_interference,time_varying,2026-04-01T16:14:08.000000Z,1775060048.0,48.0,15.0,25,15,15,0,1,25
T2,driveby_epa_interference,time_varying,2026-04-01T16:14:09.000000Z,1775060049.0,49.0,15.0,16,15,15,0,1,15
T2,driveby_epa_interference,time_varying,2026-04-01T16:14:10.000000Z,1775060050.0,50.0,15.0,23,15,15,0,1,21
T2,driveby_epa_interference,time_varying,2026-04-01T16:14:11.000000Z,1775060051.0,51.0,12.0,24,15,3,0,1,22
T2,driveby_epa_interference,time_varying,2026-04-01T16:14:12.000000Z,1775060052.0,52.0,15.0,24,15,15,0,1,25
T2,driveby_epa_interference,time_varying,2026-04-01T16:14:13.000000Z,1775060053.0,53.0,14.0,24,15,3,0,1,21
T2,driveby_epa_interference,time_varying,2026-04-01T16:14:15.000000Z,1775060055.0,55.0,7.68,41,15,3,0,1,33
T2,driveby_epa_interference,time_varying,2026-04-01T16:14:16.000000Z,1775060056.0,56.0,7.5,24,15,3,0,1,19
T2,driveby_epa_interference,time_varying,2026-04-01T16:14:17.000000Z,1775060057.0,57.0,3.0,24,3,3,0,1,16
T2,driveby_epa_interference,time_varying,2026-04-01T16:14:18.000000Z,1775060058.0,58.0,12.0,24,15,3,0,1,18
T2,driveby_epa_interference,time_varying,2026-04-01T16:14:19.000000Z,1775060059.0,59.0,14.45,22,15,3,0,1,21
T2,driveby_epa_interference,time_varying,2026-04-01T16:14:20.000000Z,1775060060.0,60.0,12.14,21,15,3,0,1,22
T2,driveby_epa_interference,time_varying,2026-04-01T16:14:21.000000Z,1775060061.0,61.0,7.36,22,15,3,0,1,17
T2,driveby_epa_interference,time_varying,2026-04-01T16:14:22.000000Z,1775060062.0,62.0,3.55,22,15,3,0,1,17
T2,driveby_epa_interference,time_varying,2026-04-01T16:14:23.000000Z,1775060063.0,63.0,7.42,19,15,3,0,1,18
T2,driveby_epa_interference,time_varying,2026-04-01T16:14:24.000000Z,1775060064.0,64.0,9.78,23,15,3,0,1,19
T2,driveby_epa_interference,time_varying,2026-04-01T16:14:25.000000Z,1775060065.0,65.0,8.22,23,15,3,0,1,19
T2,driveby_epa_interference,time_varying,2026-04-01T16:14:26.000000Z,1775060066.0,66.0,6.16,19,15,3,0,1,16
T2,driveby_epa_interference,time_varying,2026-04-01T16:14:27.000000Z,1775060067.0,67.0,3.0,21,3,3,0,1,12
T2,driveby_epa_interference,time_varying,2026-04-01T16:14:28.000000Z,1775060068.0,68.0,13.43,23,15,3,0,1,24
T2,driveby_epa_interference,time_varying,2026-04-01T16:14:29.000000Z,1775060069.0,69.0,15.0,2,15,15,0,1,2
