scenario_id,label,category,timestamp_utc,timestamp_unix,relative_s,hook_name,max_us,num,p50_us,p90_us,p99_us
00,baseline_clean,baseline,2026-03-25T19:50:10.000000Z,1774468210.0,5.0,fapi_dl_tti_request,21.861,663,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:11.000000Z,1774468211.0,6.0,pdcp_ul_deliver_sdu,7.054,917,1.536,1.536,3.072
00,baseline_clean,baseline,2026-03-25T19:50:11.000000Z,1774468211.0,6.0,pdcp_ul_rx_data_pdu,9.079,917,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:11.000000Z,1774468211.0,6.0,rlc_dl_tx_pdu,24.235,60,3.072,6.144,24.576
00,baseline_clean,baseline,2026-03-25T19:50:11.000000Z,1774468211.0,6.0,rlc_ul_sdu_delivered,10.057,917,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:11.000000Z,1774468211.0,6.0,rlc_ul_rx_pdu,9.149,1097,1.536,1.536,6.144
00,baseline_clean,baseline,2026-03-25T19:50:11.000000Z,1774468211.0,6.0,fapi_ul_tti_request,9.01,687,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:11.000000Z,1774468211.0,6.0,fapi_dl_tti_request,21.301,687,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:12.000000Z,1774468212.0,7.0,pdcp_ul_deliver_sdu,8.87,892,1.536,1.536,6.144
00,baseline_clean,baseline,2026-03-25T19:50:12.000000Z,1774468212.0,7.0,pdcp_ul_rx_data_pdu,10.825,892,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:12.000000Z,1774468212.0,7.0,rlc_dl_tx_pdu,6.635,56,3.072,6.144,6.144
00,baseline_clean,baseline,2026-03-25T19:50:12.000000Z,1774468212.0,7.0,rlc_ul_sdu_delivered,16.902,892,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:12.000000Z,1774468212.0,7.0,rlc_ul_rx_pdu,12.223,1067,1.536,1.536,6.144
00,baseline_clean,baseline,2026-03-25T19:50:12.000000Z,1774468212.0,7.0,fapi_ul_tti_request,15.854,697,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:12.000000Z,1774468212.0,7.0,fapi_dl_tti_request,6.216,697,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:13.000000Z,1774468213.0,8.0,pdcp_ul_deliver_sdu,9.358,900,1.536,1.536,3.072
00,baseline_clean,baseline,2026-03-25T19:50:13.000000Z,1774468213.0,8.0,pdcp_ul_rx_data_pdu,16.133,900,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:13.000000Z,1774468213.0,8.0,rlc_dl_tx_pdu,6.705,61,3.072,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:13.000000Z,1774468213.0,8.0,rlc_ul_sdu_delivered,11.314,900,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:13.000000Z,1774468213.0,8.0,rlc_ul_rx_pdu,16.762,1075,1.536,1.536,3.072
00,baseline_clean,baseline,2026-03-25T19:50:13.000000Z,1774468213.0,8.0,fapi_ul_tti_request,11.034,744,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:13.000000Z,1774468213.0,8.0,fapi_dl_tti_request,22.419,744,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:14.000000Z,1774468214.0,9.0,pdcp_ul_deliver_sdu,9.149,898,1.536,1.536,6.144
00,baseline_clean,baseline,2026-03-25T19:50:14.000000Z,1774468214.0,9.0,pdcp_ul_rx_data_pdu,12.432,898,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:14.000000Z,1774468214.0,9.0,rlc_dl_tx_pdu,20.393,58,3.072,6.144,24.576
00,baseline_clean,baseline,2026-03-25T19:50:14.000000Z,1774468214.0,9.0,rlc_ul_sdu_delivered,35.34,898,1.536,3.072,12.288
00,baseline_clean,baseline,2026-03-25T19:50:14.000000Z,1774468214.0,9.0,rlc_ul_rx_pdu,10.406,1075,1.536,1.536,6.144
00,baseline_clean,baseline,2026-03-25T19:50:14.000000Z,1774468214.0,9.0,fapi_ul_tti_request,8.939,692,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:14.000000Z,1774468214.0,9.0,fapi_dl_tti_request,13.27,692,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:15.000000Z,1774468215.0,10.0,pdcp_ul_deliver_sdu,8.591,894,1.536,3.072,3.072
00,baseline_clean,baseline,2026-03-25T19:50:15.000000Z,1774468215.0,10.0,pdcp_ul_rx_data_pdu,10.406,894,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:15.000000Z,1774468215.0,10.0,rlc_dl_tx_pdu,9.638,57,3.072,6.144,12.288
00,baseline_clean,baseline,2026-03-25T19:50:15.000000Z,1774468215.0,10.0,rlc_ul_sdu_delivered,30.101,894,1.536,3.072,12.288
00,baseline_clean,baseline,2026-03-25T19:50:15.000000Z,1774468215.0,10.0,rlc_ul_rx_pdu,9.569,1070,1.536,1.536,6.144
00,baseline_clean,baseline,2026-03-25T19:50:15.000000Z,1774468215.0,10.0,fapi_ul_tti_request,22.0,689,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:15.000000Z,1774468215.0,10.0,fapi_dl_tti_request,17.74,689,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:16.000000Z,1774468216.0,11.0,pdcp_ul_deliver_sdu,7.753,900,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:16.000000Z,1774468216.0,11.0,pdcp_ul_rx_data_pdu,9.149,900,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:16.000000Z,1774468216.0,11.0,rlc_dl_tx_pdu,6.635,56,3.072,6.144,6.144
00,baseline_clean,baseline,2026-03-25T19:50:16.000000Z,1774468216.0,11.0,rlc_ul_sdu_delivered,14.248,900,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:16.000000Z,1774468216.0,11.0,rlc_ul_rx_pdu,7.193,1073,1.536,1.536,6.144
00,baseline_clean,baseline,2026-03-25T19:50:16.000000Z,1774468216.0,11.0,fapi_ul_tti_request,12.571,691,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:16.000000Z,1774468216.0,11.0,fapi_dl_tti_request,6.146,691,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:17.000000Z,1774468217.0,12.0,pdcp_ul_deliver_sdu,15.155,909,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:17.000000Z,1774468217.0,12.0,pdcp_ul_rx_data_pdu,11.035,909,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:17.000000Z,1774468217.0,12.0,rlc_dl_tx_pdu,5.308,56,3.072,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:17.000000Z,1774468217.0,12.0,rlc_ul_sdu_delivered,29.054,909,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:17.000000Z,1774468217.0,12.0,rlc_ul_rx_pdu,8.73,1086,1.536,1.536,3.072
00,baseline_clean,baseline,2026-03-25T19:50:17.000000Z,1774468217.0,12.0,fapi_ul_tti_request,9.498,711,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:17.000000Z,1774468217.0,12.0,fapi_dl_tti_request,17.669,711,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:18.000000Z,1774468218.0,13.0,pdcp_ul_deliver_sdu,7.962,893,1.536,1.536,3.072
00,baseline_clean,baseline,2026-03-25T19:50:18.000000Z,1774468218.0,13.0,pdcp_ul_rx_data_pdu,19.136,893,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:18.000000Z,1774468218.0,13.0,rlc_dl_tx_pdu,7.822,61,3.072,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:18.000000Z,1774468218.0,13.0,rlc_ul_sdu_delivered,25.143,893,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:18.000000Z,1774468218.0,13.0,rlc_ul_rx_pdu,17.739,1076,1.536,1.536,6.144
